MsgID.LOCAL_POSITION,7.8730000,-0.0689760,-0.0572659,-0.2318430
MsgID.LOCAL_VELOCITY,7.8730000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932810,0.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.1230000,-0.0689760,-0.0572659,-0.2318430
MsgID.LOCAL_VELOCITY,8.1230000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7932810,0.2310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.3730000,-0.0689760,-0.0572659,-0.2318430
MsgID.LOCAL_VELOCITY,8.3730000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932821,0.2090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.6230000,0.0551614,-0.1447584,-0.2089778
MsgID.LOCAL_VELOCITY,8.6230000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932827,0.1830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,8.8730000,0.1147466,-0.0718670,-0.1831970
MsgID.LOCAL_VELOCITY,8.8730000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932817,0.1460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.1240000,0.0065322,-0.0409782,-0.1464459
MsgID.LOCAL_VELOCITY,9.1240000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932817,0.1010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.3740000,0.0042686,0.1350002,-0.1010471
MsgID.LOCAL_VELOCITY,9.3740000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932815,0.0500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.6240000,-0.0110530,0.0457175,-0.0503833
MsgID.LOCAL_VELOCITY,9.6240000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932813,0.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,9.8740000,-0.0421811,0.0353074,-0.0094497
MsgID.LOCAL_VELOCITY,9.8740000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932825,-0.0240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.1240000,0.0978987,0.0971265,0.0252088
MsgID.LOCAL_VELOCITY,10.1240000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932834,-0.0480000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.3750000,0.1909274,-0.1202647,0.0485085
MsgID.LOCAL_VELOCITY,10.3750000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932828,-0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.6250000,0.1278950,0.0833326,0.0633058
MsgID.LOCAL_VELOCITY,10.6250000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7932828,-0.0700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,10.8760000,0.1307472,0.0989581,0.0706368
MsgID.LOCAL_VELOCITY,10.8760000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7932809,-0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.1260000,-0.0891805,-0.0521333,0.0749702
MsgID.LOCAL_VELOCITY,11.1260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932805,-0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.3760000,-0.1247712,-0.0084854,0.0770138
MsgID.LOCAL_VELOCITY,11.3760000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932801,-0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.6260000,-0.1701990,-0.0442895,0.0783876
MsgID.LOCAL_VELOCITY,11.6260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957535,37.7932803,-0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,11.8760000,-0.1458877,-0.1798589,0.0787488
MsgID.LOCAL_VELOCITY,11.8760000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932815,-0.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.1260000,-0.0125858,-0.1103823,0.0770673
MsgID.LOCAL_VELOCITY,12.1260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932815,-0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.3760000,-0.0164210,-0.0066434,0.0716585
MsgID.LOCAL_VELOCITY,12.3760000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932827,-0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.6260000,0.1197977,-0.0002587,0.0575609
MsgID.LOCAL_VELOCITY,12.6260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932822,-0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,12.8760000,0.0650438,0.0444240,0.0364055
MsgID.LOCAL_VELOCITY,12.8760000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932814,-0.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.1260000,-0.0310117,0.1466625,0.0037610
MsgID.LOCAL_VELOCITY,13.1260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932817,0.0280000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.3760000,0.0039064,-0.0233451,-0.0284142
MsgID.LOCAL_VELOCITY,13.3760000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932817,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.6260000,0.0045855,-0.0327204,-0.0637976
MsgID.LOCAL_VELOCITY,13.6260000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7932824,0.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,13.8760000,0.0868910,0.1080023,-0.0895952
MsgID.LOCAL_VELOCITY,13.8760000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957495,37.7932828,0.1090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.1270000,0.1322218,0.1780687,-0.1099795
MsgID.LOCAL_VELOCITY,14.1270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932818,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.3770000,0.0179926,0.0253940,-0.1187350
MsgID.LOCAL_VELOCITY,14.3770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932824,0.1180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.6270000,0.0820145,-0.0242040,-0.1185866
MsgID.LOCAL_VELOCITY,14.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932821,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,14.8770000,0.0549544,-0.0002587,-0.1121522
MsgID.LOCAL_VELOCITY,14.8770000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932818,0.1020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.1270000,0.0217244,0.0053396,-0.1020895
MsgID.LOCAL_VELOCITY,15.1270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932829,0.0940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.3770000,0.1462563,0.0318202,-0.0948296
MsgID.LOCAL_VELOCITY,15.3770000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7932823,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.6270000,0.0704700,-0.1266701,-0.0924864
MsgID.LOCAL_VELOCITY,15.6270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932817,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,15.8770000,0.0042815,-0.0753646,-0.0962264
MsgID.LOCAL_VELOCITY,15.8770000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932817,0.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.1270000,0.0020373,0.0206753,-0.1052792
MsgID.LOCAL_VELOCITY,16.1270000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932807,0.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.3780000,-0.1031309,-0.0841811,-0.1148572
MsgID.LOCAL_VELOCITY,16.3780000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932807,0.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.6300000,-0.1023548,0.0968575,-0.1245755
MsgID.LOCAL_VELOCITY,16.6300000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957496,37.7932820,0.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,16.8830000,0.0392061,0.1609324,-0.1310331
MsgID.LOCAL_VELOCITY,16.8830000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932821,0.1330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.1330000,0.0462168,0.1228206,-0.1332531
MsgID.LOCAL_VELOCITY,17.1330000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7932825,0.1310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.3840000,0.1030016,-0.1093165,-0.1304633
MsgID.LOCAL_VELOCITY,17.3840000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7932830,0.1230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.6340000,0.1522388,-0.1059948,-0.1239827
MsgID.LOCAL_VELOCITY,17.6340000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932818,0.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,17.8840000,-0.0083302,0.0703665,-0.1134753
MsgID.LOCAL_VELOCITY,17.8840000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957494,37.7932805,0.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.1340000,-0.1284577,0.1796209,-0.1033974
MsgID.LOCAL_VELOCITY,18.1340000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932807,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.3840000,-0.1077746,0.0911246,-0.0967658
MsgID.LOCAL_VELOCITY,18.3840000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932807,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.6340000,-0.1077746,0.0911246,-0.0967658
MsgID.LOCAL_VELOCITY,18.6340000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932807,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,18.8840000,-0.1077746,0.0911246,-0.0967658
MsgID.LOCAL_VELOCITY,18.8840000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932807,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.1340000,-0.1077746,0.0911246,-0.0967658
MsgID.LOCAL_VELOCITY,19.1340000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932828,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.3850000,0.1299646,0.0590044,-0.0869958
MsgID.LOCAL_VELOCITY,19.3850000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932828,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.6350000,0.1299646,0.0590044,-0.0869958
MsgID.LOCAL_VELOCITY,19.6350000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932828,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,19.8850000,0.1299646,0.0590044,-0.0869958
MsgID.LOCAL_VELOCITY,19.8850000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932828,0.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.1350000,0.1299646,0.0590044,-0.0869958
MsgID.LOCAL_VELOCITY,20.1350000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932805,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.3850000,-0.1195261,0.0251871,-0.0826500
MsgID.LOCAL_VELOCITY,20.3850000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932822,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.6350000,0.0619070,0.0571418,-0.0823557
MsgID.LOCAL_VELOCITY,20.6350000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7932826,0.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,20.8850000,0.0975559,0.0614155,-0.0797548
MsgID.LOCAL_VELOCITY,20.8850000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957515,37.7932816,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932819,0.0710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.1350000,0.0258830,-0.1347933,-0.0719204
MsgID.LOCAL_VELOCITY,21.1350000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932817,0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.3860000,0.0042686,-0.1620086,-0.0542481
MsgID.LOCAL_VELOCITY,21.3860000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7932817,0.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,21.6360000,0.0043009,-0.0760269,-0.0317905
